Ganhou,TimePlayed,EyesCount,LaCount,Label
1,193.5,7,4,0
1,105.7,10,0,1
0,231.8,10,3,0
1,84.3,8,2,1
1,106.6,6,3,0
0,84.8,9,5,0
1,80.4,1,1,1
1,137.5,9,3,0
1,65.3,5,0,1
1,106.2,8,2,1
1,64.5,8,4,0
0,98.3,6,4,1
0,203.4,7,4,0
1,31.8,2,2,1
1,29.3,9,1,1
0,55.0,9,2,1
1,208.8,9,4,1
1,48.6,2,4,1
1,151.3,7,4,0
0,239.9,5,5,0
0,62.7,8,5,0
0,38.6,3,5,1
1,183.3,2,4,1
1,229.4,5,2,1
0,156.0,8,5,0
1,116.4,5,5,0
1,225.5,8,5,0
1,55.7,7,4,1
1,192.5,10,3,1
0,72.1,7,3,0
0,90.8,6,3,1
0,4.6,10,4,1
1,138.8,5,3,1
1,187.4,8,3,1
1,142.4,9,5,0
1,20.9,2,5,1
0,79.4,6,4,0
0,57.4,7,5,0
0,214.8,8,5,0
0,81.2,9,4,0
1,160.9,7,4,0
0,141.7,5,5,0
1,33.3,4,4,1
0,136.4,7,5,0
0,108.3,9,3,0
0,234.2,3,5,1
0,31.3,8,5,0
0,127.3,10,4,0
1,32.8,7,1,1
1,70.5,0,0,1
0,191.4,10,5,0
1,134.3,2,5,1
0,37.8,10,5,0
0,216.4,9,3,0
1,18.8,10,1,1
1,193.5,4,4,1
0,132.2,10,3,0
1,77.5,1,4,1
0,125.0,8,4,0
1,0.4,3,0,1
0,199.6,8,1,1
0,47.5,7,4,0
0,113.1,8,4,0
1,57.0,9,5,1
0,107.3,8,4,1
0,60.5,5,4,0
1,107.9,0,0,1
1,48.7,2,0,1
0,228.9,2,3,1
1,241.2,6,1,1
1,87.0,4,2,1
1,158.8,9,5,0
0,194.1,3,2,1
0,96.2,10,5,0
1,186.8,0,3,1
0,74.4,10,3,0
1,64.7,10,5,0
0,47.6,3,2,1
0,236.8,4,0,1
0,231.8,10,5,0
0,19.3,10,4,0
1,207.1,9,3,1
0,163.5,7,5,0
0,12.5,10,2,1
0,8.3,9,5,0
0,18.1,9,5,0
1,178.5,8,0,1
0,52.4,8,3,0
1,12.5,6,0,1
1,84.8,7,5,0
1,158.3,10,5,1
0,89.1,6,5,0
1,246.0,6,5,0
1,10.7,7,4,0
1,20.9,3,2,1
1,140.3,8,5,0
0,62.3,4,3,1
0,112.2,6,4,0
1,142.7,10,1,1
1,105.0,10,4,1
0,9.7,10,5,0
0,13.4,9,3,0
0,174.7,5,3,0
0,227.7,5,5,0
0,136.0,9,5,0
0,233.2,4,0,1
0,14.0,8,5,0
1,212.5,10,1,1
0,62.1,9,5,0
0,113.7,7,5,0
0,108.3,10,4,0
0,147.5,10,4,0
1,115.1,6,4,1
1,229.2,10,5,1
1,213.9,6,5,1
0,116.1,6,5,0
1,55.5,1,3,1
0,197.2,8,3,0
0,238.4,7,5,0
1,202.2,10,5,0
1,2.7,5,3,1
0,182.6,10,5,0
0,191.6,6,5,0
1,176.7,7,3,1
1,73.4,8,1,1
1,134.4,9,5,0
1,239.1,7,5,1
0,18.6,9,5,1
0,37.2,8,4,0
1,180.9,9,1,1
1,65.1,8,4,0
0,40.2,7,3,0
1,92.2,9,1,1
0,230.6,7,3,0
0,248.2,6,5,0
0,80.3,5,4,0
0,110.9,7,5,1
1,48.8,6,5,0
0,181.1,7,5,0
0,17.1,0,1,1
0,239.8,8,3,0
0,113.1,9,5,0
0,184.9,9,0,1
0,249.1,10,3,1
1,150.5,4,3,1
1,109.0,0,1,1
0,98.4,0,2,1
1,175.6,2,2,1
0,229.6,2,5,1
0,107.8,8,5,0
0,212.8,7,3,0
0,182.6,5,5,0
0,178.0,8,5,0
0,216.2,8,5,0
1,17.4,0,2,1
1,58.1,10,1,1
1,17.5,9,4,1
0,56.0,4,4,1
0,67.1,2,4,1
0,166.5,5,4,0
1,78.0,9,1,1
0,15.4,9,4,0
1,66.8,3,1,1
0,36.0,8,5,0
0,103.5,8,5,0
0,34.1,6,3,1
1,23.7,8,5,0
0,150.0,9,4,1
1,61.5,0,2,1
1,99.6,6,2,1
1,165.7,9,5,0
1,47.3,10,5,1
0,107.9,5,5,0
0,108.9,10,4,0
0,53.3,3,4,1
1,125.7,8,0,1
0,10.7,0,2,1
0,29.5,7,4,0
1,104.7,9,3,1
1,43.1,7,3,0
0,19.5,8,5,0
0,58.2,6,4,1
0,212.2,8,5,0
1,55.1,9,5,0
0,67.7,9,5,0
0,225.0,8,5,0
1,243.4,9,0,1
0,60.6,10,5,0
0,176.4,8,5,0
0,182.0,9,4,0
1,19.9,7,2,1
0,120.8,9,4,0
0,195.8,10,4,0
0,152.7,5,0,1
0,102.2,4,2,1
0,26.6,10,5,0
0,182.6,10,4,0
1,135.7,9,4,0
1,25.6,8,4,0
0,222.9,5,4,0
1,27.6,4,4,1
0,233.9,10,3,0
1,38.6,5,0,1
1,101.3,10,3,0
0,224.2,1,3,1
0,108.6,9,4,0
1,248.7,4,3,1
1,126.2,10,4,1
0,165.3,6,4,0
1,160.5,8,3,0
1,240.1,3,0,1
0,135.2,8,4,0
0,207.4,7,4,0
0,50.5,7,2,1
0,220.4,1,2,1
1,119.2,5,4,1
1,171.1,8,3,1
0,220.4,6,5,0
0,131.0,9,4,0
1,144.3,0,2,1
0,6.0,6,3,1
0,113.7,10,3,1
0,208.8,7,5,0
0,191.4,6,5,0
0,183.3,5,4,0
0,97.7,9,5,0
1,180.4,8,5,0
0,58.4,10,5,0
0,121.3,6,3,0
0,185.4,9,4,0
1,131.9,9,2,1
1,178.4,7,4,0
1,101.8,10,5,0
1,16.8,8,3,0
0,184.6,2,4,1
1,249.0,3,0,1
1,192.2,10,5,1
0,78.7,10,5,0
1,85.1,4,5,1
0,174.4,3,3,1
0,173.7,5,5,0
0,51.6,9,5,1
1,208.1,3,4,1
0,29.1,5,4,0
0,201.8,9,3,0
1,135.6,10,4,1
0,247.1,9,5,0
0,92.7,8,4,1
1,123.3,3,4,1
1,74.1,9,1,1
1,133.5,5,5,0
0,223.5,10,1,1
1,133.8,2,3,1
1,112.4,10,1,1
1,89.1,5,5,0
0,148.3,0,4,1
1,3.0,8,0,1
1,89.6,9,4,0
1,179.9,10,0,1
1,6.3,1,2,1
0,204.1,10,4,0
1,60.7,10,5,1
1,50.5,10,5,0
0,152.9,2,2,1
1,177.6,6,5,0
1,187.1,9,4,0
0,197.6,7,1,1
1,222.6,10,4,0
0,108.4,6,3,0
0,241.4,4,2,1
0,196.6,10,4,0
1,209.5,7,4,0
1,21.0,9,3,1
1,88.7,8,4,1
0,33.0,8,3,0
1,227.4,8,4,0
0,165.0,8,4,0
0,29.5,6,4,1
1,238.6,3,5,1
0,90.6,0,5,1
0,161.9,8,5,0
0,48.7,9,3,0
0,60.2,9,4,0
0,43.0,4,0,1
1,52.9,3,0,1
1,53.0,6,1,1
1,61.5,7,5,1
1,149.7,8,2,1
1,74.1,9,4,0
1,12.4,9,1,1
0,65.5,8,4,0
1,220.7,8,4,0
1,26.8,6,4,1
1,129.2,9,5,0
1,123.3,9,2,1
1,174.0,7,0,1
1,207.8,7,5,0
1,238.8,4,4,1
1,174.2,10,3,1
0,5.2,6,5,0
1,173.3,3,4,1
0,227.6,1,0,1
1,161.1,5,4,0
0,182.0,6,5,1
1,85.5,1,0,1
0,115.8,7,4,0
0,49.8,7,2,1
1,140.3,10,4,0
0,56.9,9,5,0
0,65.0,10,4,0
0,100.6,7,5,0
1,4.1,3,3,1
0,233.6,1,0,1
1,113.9,10,1,1
1,181.9,5,5,0
1,111.7,6,2,1
0,5.9,10,5,0
0,120.3,8,4,0
1,145.3,8,2,1
0,58.6,7,4,0
1,33.3,7,5,0
1,92.4,1,2,1
1,54.3,4,3,1
0,45.5,6,4,0
0,57.0,9,3,0
1,83.5,3,2,1
0,148.3,9,5,0
1,27.1,6,0,1
0,84.5,4,3,1
1,134.4,7,1,1
0,234.3,0,1,1
0,195.0,9,4,0
0,90.6,1,1,1
0,120.7,10,3,0
1,42.9,6,4,0
0,212.2,6,0,1
1,71.8,8,1,1
0,9.1,6,4,0
1,171.9,7,3,1
0,214.2,5,5,0
1,122.1,1,5,1
0,141.2,8,3,0
0,203.1,10,5,0
0,155.2,1,1,1
1,179.6,9,5,1
1,151.0,6,4,0
0,179.3,6,5,1
1,168.5,5,4,0
0,229.0,9,3,0
0,212.3,4,1,1
1,137.7,6,2,1
1,55.5,5,0,1
0,44.2,6,5,0
1,107.9,8,1,1
1,143.2,8,1,1
1,71.1,2,3,1
0,168.6,8,4,0
1,134.4,10,5,0
0,42.7,8,3,0
0,65.1,9,5,0
1,151.6,5,4,1
1,46.4,4,0,1
1,117.7,5,4,1
1,222.8,9,4,0
0,166.9,7,5,0
1,138.9,10,4,0
0,3.9,9,4,0
0,240.1,7,0,1
0,167.2,7,4,0
1,11.7,7,4,0
1,20.5,4,5,1
0,88.3,6,5,0
1,97.8,10,4,0
1,235.3,3,1,1
0,0.9,9,5,0
0,159.9,10,5,0
0,33.1,7,5,0
0,147.4,8,3,1
0,121.1,10,5,0
1,85.6,10,0,1
1,238.0,7,5,0
0,104.6,7,5,0
1,100.9,7,1,1
0,17.0,7,5,0
0,223.4,10,5,0
1,241.5,5,4,0
1,62.4,2,1,1
0,42.0,0,3,1
1,182.9,8,5,0
1,223.5,6,3,0
1,226.7,4,3,1
0,125.6,10,5,0
1,74.2,10,4,0
0,180.9,8,5,0
0,159.3,9,1,1
1,29.9,9,3,1
0,231.1,6,5,0
0,70.3,9,3,1
0,81.5,7,4,0
0,121.0,8,5,0
1,51.1,4,3,1
0,82.4,8,4,0
1,102.4,9,4,0
1,161.3,9,4,0
1,115.8,5,3,1
1,186.2,9,3,1
0,180.2,8,5,0
0,192.3,6,0,1
0,249.0,10,5,0
1,60.9,4,0,1
1,32.7,6,4,0
1,20.2,10,5,0
0,121.9,10,4,1
1,201.9,7,5,1
1,62.4,8,5,0
1,171.1,5,4,1
0,197.3,10,4,0
0,194.8,6,4,0
1,171.9,10,4,1
0,240.1,2,5,1
1,134.8,6,4,1
1,5.2,0,3,1
0,184.3,6,5,0
0,55.5,3,2,1
0,129.3,10,4,0
1,158.4,9,5,0
0,31.5,8,5,0
1,207.3,10,5,1
1,80.0,7,4,1
0,73.6,6,5,0
1,130.4,5,3,1
0,8.9,7,5,0
1,120.9,5,5,1
0,155.7,10,4,0
1,88.1,10,2,1
1,97.0,10,2,1
1,184.9,8,2,1
0,19.6,4,5,1
0,78.1,7,5,0
0,95.3,5,4,0
1,219.7,2,1,1
0,90.2,8,5,0
0,195.3,8,4,0
1,23.5,3,2,1
1,161.9,7,5,0
0,86.8,9,4,0
0,3.2,9,3,0
0,46.1,10,5,0
0,162.3,6,4,0
0,39.0,8,5,0
0,99.7,7,5,0
0,135.9,9,3,1
0,152.2,8,4,0
1,193.6,3,2,1
0,249.5,9,3,0
1,197.4,7,0,1
0,174.7,0,5,1
1,156.9,8,2,1
1,54.5,8,0,1
0,172.6,9,5,0
1,228.5,2,5,1
1,207.6,3,1,1
0,40.9,10,4,0
0,26.3,5,2,1
0,109.7,7,5,0
1,9.9,10,3,0
0,173.5,5,0,1
1,223.0,7,0,1
1,128.2,1,0,1
0,115.4,10,3,0
0,216.7,10,5,0
0,122.9,6,1,1
1,21.4,2,3,1
1,134.7,10,5,0
1,227.3,5,4,1
0,133.5,6,5,0
1,219.1,8,4,0
1,178.8,8,4,0
1,218.4,1,4,1
0,141.5,8,4,1
1,62.3,6,5,1
1,182.8,8,4,1
0,117.3,6,5,0
1,246.0,7,5,0
0,82.5,10,5,0
0,249.1,5,3,0
0,93.2,5,3,1
1,11.4,10,3,0
0,240.8,5,5,1
0,105.6,10,5,0
1,207.4,6,4,0
0,234.6,5,3,1
0,71.2,7,3,0
0,114.1,5,4,0
0,43.7,10,4,0
1,82.1,9,1,1
1,62.3,10,1,1
0,43.2,5,3,0
1,133.7,8,3,0
1,218.5,9,4,1
0,69.2,7,4,0
1,42.4,7,5,0
0,213.5,6,4,1
0,203.6,10,5,0
0,176.8,9,5,0
1,172.1,6,4,1
0,139.4,9,5,0
1,203.7,2,4,1
1,33.5,7,1,1
1,124.0,8,2,1
0,196.2,9,5,0
1,105.7,9,4,1
1,91.3,6,5,1
1,237.7,2,2,1
1,104.5,8,5,0
1,125.6,5,0,1
1,33.3,1,2,1
1,127.6,9,3,0
1,30.9,1,5,1
0,115.1,9,4,0
0,58.8,9,5,0
1,25.1,1,5,1
1,23.1,9,5,0
0,47.1,2,4,1
1,149.7,0,3,1
1,218.7,8,2,1
1,205.5,6,1,1
0,136.5,9,1,1
1,108.5,1,4,1
1,105.3,6,5,1
1,99.2,2,0,1
0,4.6,8,2,1
0,129.0,3,5,1
0,132.8,0,3,1
0,144.9,6,5,0
0,40.4,7,5,0
1,154.8,4,3,1
0,240.2,1,2,1
0,98.1,6,3,0
1,22.0,10,4,1
0,208.9,9,0,1
1,99.3,8,5,1
0,186.8,0,1,1
0,170.9,8,1,1
0,45.0,10,5,0
1,162.3,3,0,1
1,133.4,1,1,1
1,20.0,4,0,1
1,18.6,5,4,0
0,58.7,10,5,0
0,81.0,10,3,0
0,182.2,5,5,0
1,147.4,9,4,0
1,28.3,0,2,1
0,241.0,3,3,1
1,201.7,2,5,1
0,58.0,9,5,0
0,178.4,10,4,0
1,115.6,10,5,1
0,211.7,7,5,0
0,230.1,1,4,1
0,156.4,8,5,1
1,4.2,9,4,0
1,91.8,3,4,1
0,111.0,6,3,0
1,169.5,0,2,1
0,159.8,7,4,0
1,19.3,4,4,1
1,218.2,6,3,1
0,188.0,8,5,0
0,210.6,6,4,0
1,58.2,2,5,1
1,187.3,5,4,0
1,195.9,8,4,0
0,221.9,9,5,0
0,27.7,10,4,0
1,136.4,5,3,1
1,1.3,4,3,1
0,132.0,0,3,1
1,80.1,9,5,1
0,140.3,8,4,0
1,4.3,10,2,1
0,174.6,6,5,0
0,201.6,9,4,0
1,226.9,5,5,1
0,106.3,6,3,1
1,44.8,10,1,1
0,95.6,8,3,0
1,119.2,4,3,1
1,10.7,1,3,1
0,212.9,7,3,0
1,132.4,5,1,1
1,6.9,1,1,1
1,96.8,8,2,1
0,74.3,9,3,1
0,115.4,0,2,1
0,233.0,8,5,0
0,137.1,10,5,0
0,201.9,10,3,0
1,157.9,7,4,0
0,236.2,3,0,1
1,229.1,3,4,1
0,215.6,6,5,1
0,92.6,10,3,1
0,27.3,6,4,0
0,40.3,9,5,0
1,130.0,2,1,1
0,71.0,6,3,0
1,101.9,6,0,1
0,237.0,6,3,0
1,190.8,10,0,1
0,180.2,6,4,0
0,207.5,8,1,1
0,95.5,10,4,0
0,208.9,8,1,1
1,77.5,9,5,0
1,182.3,0,0,1
1,232.4,3,4,1
1,120.7,0,4,1
0,31.1,7,5,0
0,216.0,10,5,0
0,150.8,7,5,0
1,0.8,10,5,0
1,66.6,5,4,0
0,2.0,8,3,0
0,181.9,9,5,0
0,30.8,8,4,0
1,205.9,10,5,1
0,91.6,4,4,1
0,230.2,10,3,0
1,139.4,7,2,1
1,166.9,4,4,1
0,19.5,9,4,0
0,18.1,8,2,1
1,119.5,8,3,1
0,49.4,10,5,0
0,130.0,8,5,0
0,153.0,8,5,0
0,211.5,4,1,1
1,206.5,7,0,1
0,186.4,7,5,0
0,229.8,8,4,0
0,230.1,7,1,1
0,138.9,9,5,0
0,16.9,9,5,0
1,243.4,9,5,0
0,84.1,10,5,0
1,122.6,8,1,1
0,203.1,7,4,0
1,124.1,9,0,1
0,79.6,2,2,1
0,71.3,6,5,0
1,164.0,9,4,1
1,248.2,0,2,1
1,189.9,10,0,1
1,214.6,7,5,1
1,6.3,10,3,1
1,29.3,10,5,0
0,226.8,5,1,1
1,63.3,7,0,1
0,54.0,7,5,0
1,133.3,10,5,0
0,82.1,8,1,1
0,99.0,9,5,0
1,205.9,5,3,1
1,151.7,10,3,0
0,25.1,1,1,1
0,16.7,9,3,0
0,187.0,7,4,0
0,238.0,9,4,0
1,44.9,4,4,1
1,172.6,5,5,0
0,63.2,10,5,0
0,189.1,8,4,0
1,45.1,9,4,0
1,208.1,7,3,0
1,162.5,6,4,0
0,27.7,8,3,1
1,70.5,2,1,1
0,124.8,4,5,1
0,212.1,10,5,0
0,184.1,8,5,0
1,143.4,9,3,0
1,24.7,4,3,1
0,80.9,4,1,1
0,181.1,9,5,0
1,56.6,8,5,0
1,79.6,6,1,1
1,225.4,1,5,1
0,243.5,9,3,0
1,135.7,6,3,0
0,159.5,7,0,1
1,176.6,6,4,0
0,207.1,5,5,0
1,8.3,1,4,1
0,138.3,9,4,0
0,83.6,8,3,1
0,209.3,9,4,0
0,137.3,6,1,1
0,157.6,5,2,1
1,12.4,10,4,1
0,110.5,5,5,0
0,213.6,10,5,0
1,64.9,9,4,1
0,104.3,5,4,0
1,204.3,6,5,1
1,73.6,5,2,1
0,197.0,8,4,0
1,192.0,8,4,1
0,223.7,6,2,1
1,208.3,6,2,1
0,22.0,6,3,0
0,0.7,8,5,0
1,146.3,6,4,1
1,14.1,9,5,0
0,16.0,10,4,0
1,244.7,6,1,1
1,116.9,6,1,1
0,93.4,5,5,0
0,144.0,5,3,1
1,115.7,5,2,1
1,159.8,7,3,1
0,159.3,10,5,0
0,11.3,8,3,0
0,187.7,10,5,0
0,185.3,9,4,0
1,115.7,10,3,1
0,103.7,4,0,1
0,64.4,9,5,0
1,95.0,6,5,0
1,83.3,10,3,1
1,131.5,3,2,1
0,99.6,6,1,1
1,27.2,10,0,1
0,100.3,7,3,1
1,172.6,7,5,1
0,222.5,9,4,0
1,199.2,1,4,1
0,200.9,6,5,0
1,46.3,2,4,1
0,113.7,8,1,1
0,187.5,9,5,0
1,19.4,2,3,1
1,163.6,4,5,1
0,207.5,10,3,0
1,67.1,5,3,1
0,87.9,8,3,1
1,95.7,2,5,1
0,23.5,8,5,0
0,40.3,10,4,0
0,78.3,7,5,0
0,13.2,8,5,0
1,131.0,9,0,1
1,7.5,10,4,0
1,122.9,9,5,0
1,25.7,9,4,1
0,16.8,8,5,0
0,123.8,9,5,0
1,120.2,9,3,1
0,41.3,9,4,0
1,42.5,7,5,0
0,36.0,8,5,0
1,192.8,9,4,0
0,100.4,7,4,0
1,177.0,8,1,1
1,100.9,2,0,1
1,54.8,8,3,1
0,149.6,10,3,0
0,23.2,8,0,1
1,80.1,9,4,0
1,44.4,5,3,1
1,100.5,6,3,0
1,92.4,3,2,1
0,21.4,10,3,0
1,69.5,1,1,1
1,171.7,10,3,0
1,177.3,9,1,1
1,138.0,4,0,1
1,98.7,4,5,1
0,203.8,7,5,0
0,82.1,9,4,0
1,67.6,1,1,1
1,21.6,4,3,1
1,109.7,1,4,1
1,106.2,5,5,1
1,143.3,5,5,0
0,24.6,10,5,1
0,74.4,10,4,0
1,6.1,10,4,1
1,88.6,5,0,1
1,229.0,8,2,1
0,71.3,10,4,0
0,169.9,9,4,0
0,208.6,4,3,1
0,167.5,9,5,0
0,145.6,7,5,0
0,233.6,5,4,0
0,169.5,6,5,0
0,17.3,9,3,0
0,20.1,7,0,1
0,155.8,9,4,0
1,229.7,3,5,1
1,163.2,7,5,0
1,93.1,2,5,1
0,93.0,7,4,0
0,155.7,8,3,0
0,192.3,7,4,0
0,132.8,10,5,0
1,198.3,9,3,1
1,82.1,9,3,0
0,23.0,1,0,1
1,50.4,10,1,1
1,53.7,2,5,1
0,64.4,5,5,0
0,27.9,8,5,0
1,107.5,6,2,1
1,13.8,6,4,1
1,116.1,8,4,1
0,109.8,9,3,0
0,39.0,10,4,0
1,160.9,8,4,0
0,26.3,9,5,0
0,65.7,8,4,0
0,96.2,7,4,0
1,140.0,7,3,0
1,94.9,10,5,1
1,105.6,10,0,1
1,123.6,10,5,0
1,137.9,10,4,0
1,191.5,0,0,1
1,77.8,1,3,1
0,37.2,9,5,0
0,114.8,5,3,0
1,169.9,10,3,1
1,104.4,3,0,1
0,8.6,4,3,1
1,210.3,5,3,0
0,32.0,10,4,0
0,84.6,8,4,0
0,248.3,7,3,0
1,231.2,7,5,0
1,187.6,0,0,1
1,91.4,6,5,0
1,216.9,8,4,0
0,225.0,3,4,1
1,100.2,8,5,1
0,75.3,8,5,0
1,189.8,8,5,1
1,116.8,1,0,1
0,14.6,9,1,1
0,207.3,8,4,0
1,203.5,3,1,1
1,123.9,10,4,0
0,219.4,8,1,1
0,29.3,7,4,1
1,174.4,7,5,1
0,10.8,0,1,1
1,119.9,5,3,1
1,197.6,0,5,1
1,197.2,9,4,0
0,96.4,7,3,0
1,32.9,0,5,1
1,161.3,3,0,1
0,244.3,10,4,0
0,243.7,8,5,0
0,80.8,7,3,0
0,16.4,6,5,0
1,123.9,3,2,1
1,41.6,10,5,0
0,204.0,5,4,0
1,80.2,0,5,1
0,187.1,9,5,0
0,5.4,8,4,0
1,213.1,8,0,1
1,61.4,8,5,0
0,185.9,10,4,0
1,112.5,5,5,1
1,125.1,0,4,1
1,62.1,9,5,0
0,41.8,8,0,1
0,133.0,0,0,1
1,249.0,5,1,1
0,37.8,6,4,0
0,140.6,7,0,1
0,57.0,6,4,0
0,61.4,7,5,1
0,194.0,10,5,0
0,43.0,2,0,1
0,216.8,8,5,0
0,6.0,8,5,0
1,217.3,6,5,0
1,192.9,3,4,1
0,152.9,7,4,0
1,187.0,8,4,0
1,101.9,10,4,0
1,122.3,4,5,1
0,82.2,6,4,0
1,67.6,10,4,1
1,91.5,10,1,1
1,113.0,4,4,1
1,16.0,4,5,1
1,205.8,10,1,1
1,17.4,9,5,0
0,21.5,7,5,0
1,72.7,7,2,1
1,110.5,9,5,1
1,186.6,7,0,1
1,52.0,5,0,1
0,166.4,8,4,0
1,65.3,6,5,0
0,88.6,7,3,0
0,182.0,9,5,0
0,34.8,4,0,1
1,190.9,3,1,1
1,147.2,9,5,0
1,12.7,7,4,1
1,105.6,4,0,1
0,200.6,6,2,1
0,195.1,10,5,0
1,100.7,3,3,1
1,126.2,4,0,1
0,236.2,8,4,0
0,25.1,10,4,0
1,79.8,10,2,1
1,161.4,2,2,1
1,166.0,6,5,0
1,137.1,10,0,1
1,194.1,6,0,1
1,105.4,10,5,0
1,131.5,4,0,1
0,29.7,9,5,0
1,219.1,0,1,1
1,161.6,7,5,0
1,88.1,4,3,1
1,34.0,5,4,1
1,91.9,9,4,0
1,219.9,5,2,1
0,224.0,10,5,0
0,249.0,10,4,0
0,216.6,10,3,0
0,141.2,10,4,0
1,17.3,10,5,0
0,103.1,7,4,0
0,151.6,6,1,1
1,30.3,9,5,0
1,116.2,5,4,1
0,78.4,4,1,1
1,105.7,4,4,1
1,25.1,4,2,1
0,200.8,6,3,0
0,187.4,8,3,0
1,237.8,4,3,1
0,27.7,7,4,0
1,148.6,6,4,0
0,223.1,5,3,1
0,147.0,6,4,0
0,96.7,8,3,0
0,120.9,8,5,0
0,133.8,10,5,0
0,89.7,10,5,0
1,34.5,9,0,1
0,166.4,7,5,0
1,97.4,10,5,0
1,26.6,9,0,1
0,111.5,10,5,0
1,54.2,2,0,1
0,45.3,8,5,0
0,166.5,2,2,1
1,249.4,9,4,0
0,77.5,7,5,0
1,159.6,1,4,1
0,43.8,9,3,0
1,208.5,7,1,1
1,155.8,7,5,1
0,123.4,4,2,1
1,119.4,3,1,1
0,183.4,9,4,0
0,158.9,7,1,1
0,215.7,1,1,1
1,207.3,5,5,0
0,13.7,9,5,0
0,240.4,10,3,1
1,174.7,3,2,1
1,247.2,4,5,1
0,2.9,8,4,0
1,106.3,4,3,1
1,209.2,1,2,1
1,90.6,9,5,0
1,72.5,8,5,0
0,24.2,9,5,0
1,225.8,7,3,1
1,23.6,10,5,1
1,144.3,10,5,0
0,77.4,1,0,1
0,234.0,9,3,0
1,147.8,9,4,0
0,183.4,7,4,0
1,216.3,10,0,1
1,158.6,7,2,1
0,115.2,5,3,1
1,77.3,5,2,1
0,126.5,5,5,0
1,9.3,8,5,1
1,105.2,3,3,1
1,48.9,10,3,0
0,109.4,9,4,1
1,69.8,1,1,1
1,139.6,10,3,0
1,166.0,0,5,1
0,244.1,10,5,0
0,240.8,9,3,0
1,45.5,7,4,0
0,30.6,7,4,0
1,190.9,10,2,1
0,207.7,10,4,0
1,58.9,3,4,1
1,239.5,10,5,0
0,58.7,10,2,1
0,111.4,7,4,0
1,124.6,2,2,1
0,78.2,2,2,1
1,167.3,5,4,0
1,63.5,9,5,0
0,201.4,0,3,1
0,221.1,3,0,1
0,138.5,3,0,1
1,61.5,6,4,1
0,224.8,10,4,0
0,36.7,10,3,0
1,2.5,6,4,1
0,70.2,6,5,0
1,164.4,9,5,1
0,207.1,6,5,0
0,199.8,8,3,0
0,97.4,6,5,0
0,226.3,10,5,0
0,157.0,9,4,0
0,245.5,9,5,0
1,192.2,1,4,1
0,142.3,0,1,1
1,236.0,8,2,1
1,207.1,6,2,1
1,31.3,8,5,1
0,230.7,7,4,0
1,210.8,0,5,1
1,167.7,7,4,1
1,99.1,4,5,1
1,243.8,2,1,1
1,195.9,2,3,1
0,132.0,5,2,1
0,122.9,10,5,0
0,114.5,4,3,1
0,38.5,9,5,0
1,202.1,8,4,0
0,15.9,7,3,0
1,75.7,8,5,0
0,153.4,6,1,1
0,223.3,10,5,1
1,74.0,5,3,0
1,90.7,9,4,0
1,238.3,8,3,0
0,197.7,10,5,0
1,88.2,3,0,1
0,72.3,8,4,0
0,120.6,7,4,0
1,75.6,2,3,1
1,148.7,5,2,1
0,217.7,5,5,0
1,175.8,6,5,0
1,199.2,10,5,0
0,4.1,6,4,0
1,44.0,2,1,1
0,63.1,10,3,0
0,214.4,8,5,0
0,203.5,9,5,0
0,136.0,1,4,1
1,55.5,9,3,0
1,167.2,2,4,1
0,226.9,7,5,0
0,67.2,8,5,0
1,193.8,8,2,1
0,35.2,9,3,0
0,234.9,6,5,0
1,244.6,1,2,1
0,14.7,9,3,0
1,34.7,6,1,1
0,161.0,6,5,0
1,166.7,2,4,1
1,122.5,4,1,1
1,130.9,10,2,1
0,47.0,8,2,1
1,151.1,0,5,1
0,85.6,8,4,0
1,201.8,9,5,0
0,130.6,9,5,0
0,73.5,3,0,1
0,55.4,3,1,1
1,226.6,6,5,0
1,198.7,10,5,1
0,75.8,7,5,0
1,163.3,0,5,1
1,44.5,2,4,1
0,6.7,10,4,1
1,216.5,2,4,1
1,48.9,10,1,1
0,230.2,10,5,0
1,131.0,7,2,1
0,84.1,8,4,0
1,200.9,4,5,1
1,147.2,7,1,1
1,120.5,10,3,1
1,118.1,3,2,1
0,120.0,10,5,0
1,217.1,4,4,1
1,95.5,2,5,1
1,214.4,10,3,0
1,232.3,9,2,1
0,173.1,8,5,1
1,237.6,4,2,1
0,154.6,9,4,1
1,233.5,7,2,1
0,82.7,5,3,0
1,63.1,6,3,1
1,140.5,1,0,1
1,15.6,7,1,1
1,142.4,1,1,1
0,34.5,7,2,1
0,133.9,7,4,0
0,24.8,10,5,0
0,81.4,9,5,0
1,126.6,8,4,1
1,30.9,1,3,1
1,166.7,4,3,1
1,126.4,2,4,1
0,200.1,7,4,0
0,152.0,8,3,0
1,152.9,4,4,1
1,27.7,7,1,1
1,121.5,10,4,0
1,158.2,10,1,1
0,203.4,7,4,0
1,85.3,9,5,0
0,241.9,5,5,0
0,248.9,10,5,0
0,171.6,2,1,1
0,184.2,10,4,1
0,146.1,10,5,0
0,130.2,10,0,1
0,197.7,8,4,0
1,94.5,4,3,1
0,109.4,9,3,0
0,61.7,5,5,0
1,28.0,9,5,1
0,238.0,9,1,1
0,117.4,8,1,1
0,145.8,3,2,1
0,87.1,9,5,0
1,190.6,7,3,0
1,135.2,7,5,1
0,165.9,9,3,0
0,23.5,8,1,1
1,224.8,4,4,1
0,185.3,0,1,1
1,204.0,8,4,0
